KRIPTOLAR,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Volume2,vol_fark,satis_fark
DGBBUSD-10,1633046400000,4472000,7366000,4377000,5740000,108278138470000000,1635724799999,5988560783280000,264220,52514082300000000,2907749352163200,0,58229402140000000,50048736330000000,1268000
LINABTC-10,1633046400000,79,115,73,84,130882252800000000,1635724799999,120428943452,104811,65900642000000000,60910524148,0,77675435200000000,53206817600000000,5
NKNUSDT-10,1633046400000,29330000,74000000,28810000,43350000,115968079180000000,1635724799999,55353331187131300,1841975,58169736360000000,27816944076632300,0,61053087680000000,54914991500000000,14020000
RVNUSDT-10,1633046400000,9623000,13333000,9452000,12111000,474327133340000000,1635724799999,54475813625647600,2035096,235114262400000000,27029435328809400,0,418844306170000000,55482827170000000,2488000
DOGEEUR-10,1633046400000,17680000,29180000,17460000,24320000,126726382910000000,1635724799999,28634960049643500,625032,63123114480000000,14286604338243500,0,66626749140000000,60099633770000000,6640000
TROYUSDT-10,1633046400000,1195800,2680000,1167100,1497900,5040378689600000000,1635724799999,92846752752305200,4511785,2512817703900000000,46379463758438700,0,4978518656000000000,61860033600000000,302100
IQBNB-10,1633046400000,3257,7500,3086,3434,118889115900000000,1635724799999,5172512811419,138642,55325068600000000,2394787058285,0,55243348100000000,63645767800000000,177
REEFBTC-10,1633046400000,42,56,32,49,493243455600000000,1635724799999,225515416144,121689,247229397000000000,113460568030,0,426234228500000000,67009227100000000,7
DGBBTC-10,1633046400000,102,120,74,94,185801066800000000,1635724799999,165475178620,261929,88435812500000000,79161252728,0,117342416500000000,68458650300000000,-8
QKCETH-10,1633046400000,582,1355,561,661,161655428500000000,1635724799999,1327297389870,59669,79092504600000000,649180135699,0,92440304100000000,69215124400000000,79
ARPABTC-10,1633046400000,159,313,125,225,200610633700000000,1635724799999,435980911590,498823,97967950400000000,212491275335,0,125873154300000000,74737479400000000,66
RSRUSDT-10,1633046400000,3022000,4550000,2965000,4009000,1428481129080000000,1635724799999,53706390739588200,2499538,733336407320000000,27597145725232800,0,1352828861300000000,75652267780000000,987000
POABTC-10,1633046400000,63,97,29,38,131925098500000000,1635724799999,68755730400,120316,76727138600000000,41974903004,0,52556806400000000,79368292100000000,-25
DATABUSD-10,1633046400000,11387000,22464000,11091000,13813000,114047942860000000,1635724799999,19520231121189900,772703,55921400010000000,9589856970567300,0,32086364150000000,81961578710000000,2426000
AKROUSDT-10,1633046400000,2408000,3950000,2381000,3834000,873965141400000000,1635724799999,28241923755683000,2119048,445252959000000000,14409505860758000,0,791285415600000000,82679725800000000,1426000
OXTUSDT-10,1633046400000,29870000,68570000,29670000,42580000,127900807432000000,1635724799999,60617148414637700,1804533,64475227546000000,30590590759117900,0,44435385160000000,83465422272000000,12710000
SCBUSD-10,1633046400000,1459000,2448000,1448000,2043000,275006732800000000,1635724799999,5382745587273000,299107,135684691500000000,2647047732750000,0,186236327000000000,88770405800000000,584000
GOBTC-10,1633046400000,63,98,52,62,144130191900000000,1635724799999,102291289487,177581,74285634800000000,53332391189,0,53304784300000000,90825407600000000,-1
VITEUSDT-10,1633046400000,7659000,15798000,7564000,10759000,286198474700000000,1635724799999,29458480840587900,1221861,142841819850000000,14726751081943200,0,194610532440000000,91587942260000000,3100000
DNTUSDT-10,1633046400000,14650000,24500000,13780000,17170000,137998027800000000,1635724799999,24578012231280000,877770,68028964800000000,12151266469290000,0,45169007500000000,92829020300000000,2520000
LINKDOWNUSDT-10,1633046400000,3610000,3750000,1113000,1398000,221679603963000000,1635724799999,4150538844202640,342208,108049383491000000,2035892686724420,0,127744624053000000,93934979910000000,-2212000
HOTBNB-10,1633046400000,2037,3036,1860,2660,329622248600000000,1635724799999,7145020465547,72175,166625604300000000,3610941992635,0,234389600800000000,95232647800000000,623
SYSUSDT-10,1633046400000,28120000,75820000,25790000,32170000,102874497600000000,1635724799999,48314568733780000,1213892,49767297200000000,23432025707460000,0,7489164400000000,95385333200000000,4050000
ANKRBTC-10,1633046400000,181,299,137,196,164685257500000000,1635724799999,322238522858,321781,78660775200000000,154711433262,0,62057303200000000,102627954300000000,15
SLPETH-10,1633046400000,2091,3077,1450,1672,285874437700000000,1635724799999,5762047915511,643130,136702793200000000,2760852601233,0,179155240500000000,106719197200000000,-419
PHBBTC-10,1633046400000,18,30,15,23,303873425400000000,1635724799999,62451435526,82291,160713450200000000,33676334145,0,190646652000000000,113226773400000000,5
WAXPUSDT-10,1633046400000,23410000,62880000,23410000,39230000,222603567300000000,1635724799999,78233024818190000,1499463,112527176000000000,39584114177980000,0,107276035700000000,115327531600000000,15820000
HOTETH-10,1633046400000,263,371,218,326,461894755500000000,1635724799999,1209720276576,137516,228911434700000000,599632363410,0,336684859500000000,125209896000000000,63
COSUSDT-10,1633046400000,1704000,2585000,1695000,2121000,1079972389470000000,1635724799999,23274196895601200,1758596,535322359900000000,11535050523817400,0,934864923750000000,145107465720000000,417000
STPTBTC-10,1633046400000,134,587,111,219,190238948600000000,1635724799999,566677505005,635420,90273909000000000,268615799131,0,42498967500000000,147739981100000000,85
VTHOUSDT-10,1633046400000,845000,1155500,831300,967600,1999486295300000000,1635724799999,19386275646496800,946543,990979432700000000,9620263285561600,0,1846040821900000000,153445473400000000,122600
QKCBTC-10,1633046400000,40,90,39,47,354111068000000000,1635724799999,212862244358,236532,182653920900000000,110485003090,0,198802469800000000,155308598200000000,7
SHIBUSDT-10,1633046400000,721,8854,716,6697,209555314059214000,1635724799999,7244541084559990000,110693099,106165027552327000,3670333013865990000,0,45962004303389000,163593309755825000,5976
XLMUSDT-10,1633046400000,27880000,42070000,27530000,37250000,623518136000000000,1635724799999,222717843918090000,5949496,319930900200000000,114206895733230000,0,459226911300000000,164291224700000000,9370000
AAVEDOWNUSDT-10,1633046400000,1078000,1121000,243300,517000,766331744114000000,1635724799999,4702291468478220,284845,397277161674000000,2433007518740090,0,598090649052000000,168241095062000000,-561000
MDTUSDT-10,1633046400000,3738000,6085000,3680000,4744000,428408523750000000,1635724799999,19866050708130000,773313,224762498490000000,10425947899545200,0,245386152850000000,183022370900000000,1006000

